orgname,depart_time,duration,arrival,amount,rating,seat,bustype,route_link
LUCKY TRAVELS,00:40,05h 55m,06:35,899.0,3.0,26,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Padmavathi Travels,23:59,06h 31m,06:30,800.0,3.0,4,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Krishna Travels,22:45,06h 35m,05:20,670.0,3.0,30,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Cherry tours&travels,22:15,06h 50m,05:05,846.0,2.0,21,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Tulasi Tours and Travels,21:50,07h 25m,05:15,589.0,3.0,23,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Vihari Travels ,23:50,06h 40m,06:30,840.0,3.0,24,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Cherry tours&travels,22:05,07h 25m,05:30,741.0,3.0,43,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Bharathi Travels,01:00,05h 45m,06:45,800.0,3.0,30,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,22:00,07h 40m,05:40,575.0,2.0,41,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Krishna Travels,21:30,07h 45m,05:15,3000.0,2.0,36,NON A/C Semi Sleeper / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Ramu Tours & Travels,23:00,06h 45m,05:45,570.0,2.0,27,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,21:45,08h 04m,05:49,575.0,1.0,23,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
KTC Travels,23:55,06h 00m,05:55,2000.0,1.0,40,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Vikram Travels,02:00,06h 10m,08:10,2090.0,4.0,30,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Chandu Travels,23:35,06h 55m,06:30,941.0,4.0,17,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,22:45,07h 03m,05:48,499.0,1.0,36,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Padmavathi Travels,00:15,06h 19m,06:34,700.0,3.0,13,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
METRO LINES TRAVELS,23:30,06h 00m,05:30,2500.0,3.0,32,NON A/C Seater/ Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
SWATHI TRAVELS,22:20,08h 25m,06:45,3000.0,3.0,33,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Kaveri Travels,23:55,06h 35m,06:30,1170.0,3.0,30,Volvo Multi Axle B9R A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
GOWTHAMI TOURS AND TRAVELS,23:30,07h 25m,06:55,846.0,3.0,40,Volvo Multi-Axle A/C (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Sivanjali Bus,22:15,07h 35m,05:50,3000.0,2.0,27,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ongole-to-hyderabad
